Unnamed: 0_no_transform,tenure_no_transform,MonthlyCharges_no_transform
685.0,45.0,19.2
686.0,6.0,85.15
687.0,43.0,90.65
688.0,41.0,20.0
689.0,5.0,74.65
690.0,72.0,61.2
691.0,4.0,19.95
692.0,9.0,54.8
693.0,72.0,73.45
694.0,33.0,51.45
695.0,72.0,80.45
696.0,22.0,54.2
697.0,70.0,109.5
698.0,21.0,104.4
699.0,15.0,85.3
700.0,29.0,79.3
701.0,15.0,76.5
702.0,71.0,105.1
703.0,72.0,25.4
704.0,19.0,86.85
705.0,1.0,19.65
706.0,1.0,75.7
707.0,2.0,45.55
708.0,11.0,78.1
709.0,12.0,19.3
710.0,70.0,110.5
711.0,20.0,90.8
712.0,23.0,20.3
713.0,49.0,81.35
714.0,4.0,97.95
715.0,32.0,108.15
716.0,2.0,55.3
717.0,69.0,56.55
718.0,6.0,80.5
719.0,24.0,19.7
720.0,32.0,104.05
721.0,27.0,52.85
722.0,27.0,104.3
723.0,58.0,80.65
724.0,1.0,71.35
725.0,18.0,24.65
726.0,47.0,21.3
727.0,70.0,110.2
728.0,13.0,89.4
729.0,36.0,51.05
730.0,67.0,19.8
731.0,10.0,19.9
732.0,19.0,87.3
733.0,71.0,19.85
734.0,72.0,89.4
735.0,48.0,20.0
736.0,1.0,20.05
737.0,18.0,83.25
738.0,1.0,20.6
739.0,67.0,102.9
740.0,69.0,39.1
741.0,19.0,99.95
742.0,72.0,114.5
743.0,38.0,20.2
744.0,40.0,55.8
745.0,61.0,24.2
746.0,10.0,81.0
747.0,32.0,72.8
748.0,21.0,99.85
749.0,59.0,99.5
750.0,13.0,70.15
751.0,47.0,20.25
752.0,69.0,26.0
753.0,2.0,19.9
754.0,22.0,19.05
755.0,15.0,96.5
756.0,53.0,19.85
757.0,28.0,25.7
758.0,22.0,20.3
759.0,1.0,70.15
760.0,16.0,91.55
761.0,48.0,39.4
762.0,30.0,105.7
763.0,3.0,70.25
764.0,57.0,93.75
765.0,68.0,96.55
766.0,23.0,60.0
767.0,65.0,59.8
768.0,44.0,90.65
769.0,71.0,109.0
770.0,37.0,68.1
771.0,12.0,20.4
772.0,69.0,81.95
773.0,35.0,60.55
774.0,5.0,65.6
775.0,58.0,82.5
776.0,72.0,82.3
777.0,72.0,68.15
778.0,1.0,20.3
779.0,39.0,95.55
780.0,53.0,20.2
781.0,27.0,89.2
782.0,1.0,69.65
783.0,1.0,89.3
784.0,18.0,74.8
785.0,46.0,20.2
786.0,72.0,84.4
787.0,36.0,87.55
788.0,4.0,25.15
789.0,25.0,19.8
790.0,40.0,50.85
791.0,63.0,102.4
792.0,15.0,96.3
793.0,14.0,55.5
794.0,72.0,109.75
795.0,39.0,106.4
796.0,47.0,60.0
797.0,19.0,88.8
798.0,5.0,85.2
799.0,13.0,35.1
800.0,17.0,80.05
801.0,34.0,75.55
802.0,42.0,49.55
803.0,5.0,81.3
804.0,71.0,23.9
805.0,19.0,66.4
806.0,2.0,19.6
807.0,57.0,18.8
808.0,72.0,108.4
809.0,6.0,85.95
810.0,17.0,85.45
811.0,61.0,80.9
812.0,1.0,71.0
813.0,48.0,111.8
814.0,16.0,20.6
815.0,9.0,85.05
816.0,3.0,44.6
817.0,1.0,44.4
818.0,65.0,105.1
819.0,70.0,115.15
820.0,60.0,59.8
821.0,69.0,26.3
822.0,35.0,70.55
823.0,22.0,20.05
824.0,66.0,79.85
825.0,1.0,70.3
826.0,1.0,79.35
827.0,34.0,90.05
828.0,72.0,24.45
829.0,31.0,59.95
830.0,30.0,25.35
831.0,9.0,90.8
832.0,20.0,70.45
833.0,19.0,34.3
834.0,65.0,105.05
835.0,30.0,19.3
836.0,6.0,19.15
837.0,2.0,51.4
838.0,53.0,71.85
839.0,7.0,75.4
840.0,61.0,49.7
841.0,70.0,45.25
842.0,13.0,78.75
843.0,35.0,81.6
844.0,2.0,70.4
845.0,3.0,75.8
846.0,3.0,76.1
847.0,62.0,94.0
848.0,72.0,103.95
849.0,63.0,19.95
850.0,20.0,71.3
851.0,35.0,110.8
852.0,21.0,69.1
853.0,62.0,96.1
854.0,15.0,48.8
855.0,55.0,50.55
856.0,11.0,44.65
857.0,17.0,88.25
858.0,61.0,19.45
859.0,71.0,89.3
860.0,2.0,70.0
861.0,35.0,19.25
862.0,17.0,70.5
863.0,21.0,97.35
864.0,47.0,19.65
865.0,3.0,20.85
866.0,3.0,19.65
867.0,44.0,19.35
868.0,1.0,44.0
869.0,44.0,94.4
870.0,5.0,25.9
871.0,24.0,55.65
872.0,1.0,69.65
873.0,18.0,75.4
874.0,10.0,100.6
875.0,65.0,71.0
876.0,1.0,86.0
877.0,53.0,106.95
878.0,3.0,21.2
879.0,33.0,61.05
880.0,3.0,29.6
881.0,34.0,79.95
882.0,14.0,19.7
883.0,13.0,20.3
884.0,46.0,59.9
885.0,23.0,24.35
886.0,47.0,19.75
887.0,17.0,50.3
888.0,49.0,95.6
889.0,59.0,50.25
890.0,69.0,85.35
891.0,11.0,41.6
892.0,10.0,51.65
893.0,12.0,24.0
894.0,45.0,100.85
895.0,39.0,59.85
896.0,71.0,25.45
897.0,71.0,23.9
898.0,33.0,24.15
899.0,67.0,75.7
900.0,37.0,40.2
901.0,49.0,84.5
902.0,9.0,50.85
903.0,52.0,91.6
904.0,70.0,98.9
905.0,1.0,85.0
906.0,14.0,78.95
907.0,1.0,44.3
908.0,1.0,20.2
909.0,52.0,80.2
910.0,6.0,60.9
911.0,7.0,34.2
912.0,47.0,85.2
913.0,26.0,87.15
914.0,25.0,54.3
915.0,69.0,19.1
916.0,72.0,112.75
917.0,4.0,19.95
918.0,59.0,19.5
919.0,67.0,65.55
920.0,26.0,78.8
921.0,27.0,78.2
922.0,72.0,105.25
923.0,6.0,89.25
924.0,62.0,20.65
925.0,20.0,68.7
926.0,6.0,78.65
927.0,51.0,24.75
928.0,61.0,19.75
929.0,62.0,89.1
930.0,72.0,84.7
931.0,13.0,98.0
932.0,5.0,94.45
933.0,3.0,105.0
934.0,26.0,93.85
935.0,13.0,59.9
936.0,38.0,19.95
937.0,8.0,84.0
938.0,34.0,108.9
939.0,18.0,33.6
940.0,56.0,85.85
941.0,36.0,34.85
942.0,9.0,48.75
943.0,1.0,84.85
944.0,12.0,56.65
945.0,57.0,95.3
946.0,42.0,73.9
947.0,33.0,24.5
948.0,70.0,84.6
949.0,68.0,44.95
950.0,1.0,24.7
951.0,37.0,100.3
952.0,4.0,25.45
953.0,1.0,50.7
954.0,20.0,55.0
955.0,72.0,68.4
956.0,31.0,89.9
957.0,18.0,78.55
958.0,11.0,55.05
959.0,33.0,19.8
960.0,62.0,84.45
961.0,1.0,35.9
962.0,16.0,80.75
963.0,22.0,78.65
964.0,49.0,61.75
965.0,36.0,63.7
966.0,42.0,99.45
967.0,4.0,25.2
968.0,12.0,74.05
969.0,31.0,87.6
970.0,5.0,89.15
971.0,66.0,20.0
972.0,15.0,55.0
973.0,64.0,104.4
974.0,10.0,20.05
975.0,7.0,89.75
976.0,29.0,34.3
977.0,57.0,20.65
978.0,46.0,84.25
979.0,53.0,19.65
980.0,17.0,79.85
981.0,38.0,20.2
982.0,15.0,19.8
983.0,22.0,50.35
984.0,14.0,85.15
985.0,57.0,74.6
986.0,11.0,79.15
987.0,1.0,20.35
988.0,12.0,21.05
989.0,3.0,94.6
990.0,36.0,94.7
991.0,16.0,94.25
992.0,65.0,72.45
993.0,2.0,74.95
994.0,42.0,105.2
995.0,72.0,111.95
996.0,62.0,19.85
997.0,6.0,89.75
998.0,48.0,20.05
999.0,35.0,108.95
1000.0,52.0,19.65
1001.0,1.0,24.9
1002.0,6.0,82.85
1003.0,71.0,93.2
1004.0,67.0,84.8
1005.0,60.0,71.75
1006.0,23.0,30.35
1007.0,39.0,54.85
1008.0,15.0,19.5
1009.0,53.0,103.85
1010.0,24.0,24.2
1011.0,37.0,19.35
1012.0,5.0,83.6
1013.0,50.0,100.65
1014.0,54.0,94.1
1015.0,3.0,74.55
1016.0,68.0,108.45
1017.0,5.0,56.15
1018.0,33.0,20.35
1019.0,41.0,80.55
1020.0,34.0,61.25
1021.0,13.0,20.45
1022.0,20.0,18.9
1023.0,51.0,19.6
1024.0,3.0,91.5
1025.0,41.0,45.2
1026.0,13.0,19.45
1027.0,35.0,25.45
1028.0,12.0,80.85
1029.0,4.0,94.9
1030.0,43.0,49.05
1031.0,12.0,29.3
1032.0,68.0,105.3
1033.0,25.0,88.95
1034.0,7.0,20.25
1035.0,66.0,110.85
1036.0,53.0,110.5
1037.0,63.0,109.4
1038.0,70.0,114.2
1039.0,27.0,36.5
1040.0,1.0,70.75
1041.0,5.0,19.95
1042.0,37.0,19.6
1043.0,3.0,40.15
1044.0,12.0,76.6
1045.0,38.0,19.6
1046.0,9.0,85.3
1047.0,13.0,65.85
1048.0,29.0,94.45
1049.0,47.0,20.05
1050.0,61.0,99.4
1051.0,16.0,20.0
1052.0,41.0,78.45
1053.0,43.0,25.1
1054.0,36.0,97.35
1055.0,6.0,55.0
1056.0,58.0,71.1
1057.0,19.0,61.55
1058.0,11.0,45.9
1059.0,39.0,40.3
1060.0,8.0,87.1
1061.0,26.0,49.5
1062.0,53.0,73.8
1063.0,70.0,19.2
1064.0,1.0,45.3
1065.0,59.0,25.0
1066.0,2.0,94.95
1067.0,7.0,35.3
1068.0,12.0,44.55
1069.0,59.0,76.75
1070.0,61.0,81.0
1071.0,72.0,105.55
1072.0,13.0,18.8
1073.0,64.0,24.9
1074.0,1.0,23.45
1075.0,10.0,64.9
1076.0,65.0,61.35
1077.0,62.0,113.95
1078.0,55.0,90.15
1079.0,25.0,54.1
1080.0,1.0,29.7
1081.0,1.0,49.8
1082.0,59.0,101.1
1083.0,64.0,24.4
1084.0,36.0,95.0
1085.0,3.0,50.65
1086.0,61.0,69.9
1087.0,26.0,39.95
1088.0,1.0,55.4
1089.0,1.0,90.6
1090.0,68.0,103.25
1091.0,2.0,86.85
1092.0,72.0,94.25
1093.0,71.0,47.05
1094.0,57.0,20.55
1095.0,4.0,19.65
1096.0,1.0,70.2
1097.0,72.0,81.0
1098.0,21.0,75.9
1099.0,71.0,24.7
1100.0,29.0,99.05
1101.0,69.0,110.25
1102.0,64.0,85.0
1103.0,16.0,19.75
1104.0,4.0,23.9
1105.0,52.0,111.25
1106.0,2.0,55.1
1107.0,1.0,19.95
1108.0,18.0,25.15
1109.0,2.0,54.15
1110.0,19.0,59.8
1111.0,40.0,83.85
1112.0,66.0,104.9
1113.0,21.0,75.3
1114.0,8.0,66.65
1115.0,72.0,109.5
1116.0,48.0,73.85
1117.0,69.0,19.3
1118.0,72.0,118.2
1119.0,14.0,51.45
1120.0,6.0,59.45
1121.0,8.0,19.5
1122.0,17.0,19.55
1123.0,65.0,93.55
1124.0,57.0,59.3
1125.0,13.0,102.25
1126.0,19.0,95.9
1127.0,56.0,109.8
1128.0,14.0,78.1
1129.0,52.0,39.9
1130.0,58.0,64.9
1131.0,47.0,95.05
1132.0,67.0,53.4
1133.0,2.0,24.9
1134.0,6.0,44.7
1135.0,71.0,114.0
1136.0,46.0,20.25
1137.0,5.0,53.85
1138.0,67.0,83.85
1139.0,3.0,20.2
1140.0,3.0,19.95
1141.0,52.0,104.2
1142.0,42.0,50.25
1143.0,50.0,20.35
1144.0,23.0,90.0
1145.0,67.0,54.2
1146.0,25.0,99.5
1147.0,39.0,99.1
1148.0,69.0,66.9
1149.0,1.0,25.85
1150.0,32.0,91.05
1151.0,9.0,71.0
1152.0,16.0,93.2
1153.0,60.0,20.95
1154.0,72.0,109.2
1155.0,5.0,19.35
1156.0,26.0,85.8
1157.0,3.0,19.85
1158.0,2.0,19.65
1159.0,2.0,20.5
1160.0,36.0,89.65
1161.0,7.0,74.35
1162.0,60.0,49.45
1163.0,19.0,89.1
1164.0,45.0,75.15
1165.0,4.0,70.65
1166.0,31.0,104.2
1167.0,47.0,90.05
1168.0,1.0,79.25
1169.0,1.0,44.9
1170.0,1.0,19.4
1171.0,59.0,88.75
1172.0,10.0,70.1
1173.0,35.0,91.0
1174.0,4.0,29.65
1175.0,32.0,90.8
1176.0,43.0,77.85
1177.0,4.0,54.3
1178.0,54.0,18.95
1179.0,11.0,95.15
1180.0,66.0,102.4
1181.0,61.0,99.9
1182.0,72.0,88.7
1183.0,44.0,54.3
1184.0,41.0,55.7
1185.0,50.0,103.95
1186.0,47.0,110.85
1187.0,8.0,20.15
1188.0,18.0,20.05
1189.0,72.0,91.95
1190.0,1.0,80.5
1191.0,42.0,55.65
1192.0,18.0,74.7
1193.0,13.0,104.15
1194.0,68.0,83.65
1195.0,4.0,72.2
1196.0,69.0,110.05
1197.0,17.0,51.5
1198.0,25.0,25.5
1199.0,43.0,89.55
1200.0,59.0,19.5
1201.0,5.0,80.7
1202.0,21.0,77.5
1203.0,69.0,105.1
1204.0,13.0,25.15
1205.0,42.0,95.25
1206.0,52.0,95.65
1207.0,46.0,85.0
1208.0,61.0,80.8
1209.0,29.0,24.85
1210.0,25.0,54.75
1211.0,5.0,85.75
1212.0,15.0,50.75
1213.0,19.0,20.15
1214.0,44.0,20.05
1215.0,6.0,98.25
1216.0,58.0,71.6
1217.0,62.0,81.45
1218.0,70.0,58.4
1219.0,1.0,25.7
1220.0,10.0,53.7
1221.0,26.0,19.6
1222.0,66.0,89.4
1223.0,7.0,69.0
1224.0,51.0,84.2
1225.0,72.0,106.1
1226.0,65.0,25.75
1227.0,2.0,46.05
1228.0,70.0,64.95
1229.0,72.0,85.45
1230.0,1.0,20.05
1231.0,1.0,76.4
1232.0,5.0,100.5
1233.0,3.0,20.7
1234.0,58.0,25.3
1235.0,22.0,40.05
1236.0,33.0,100.6
1237.0,1.0,69.95
1238.0,54.0,74.0
1239.0,72.0,99.4
1240.0,1.0,93.3
1241.0,3.0,49.15
1242.0,72.0,107.45
1243.0,72.0,83.6
1244.0,54.0,99.05
1245.0,59.0,80.1
1246.0,54.0,65.3
1247.0,60.0,89.55
1248.0,60.0,60.8
1249.0,3.0,74.5
1250.0,69.0,99.15
1251.0,1.0,19.25
1252.0,50.0,39.45
1253.0,56.0,44.85
1254.0,60.0,97.2
1255.0,69.0,110.55
1256.0,1.0,35.05
1257.0,1.0,73.0
1258.0,3.0,19.9
1259.0,60.0,76.95
1260.0,13.0,35.4
1261.0,62.0,20.45
1262.0,45.0,96.75
1263.0,25.0,54.2
1264.0,44.0,100.1
1265.0,2.0,45.25
1266.0,33.0,83.85
1267.0,1.0,70.1
1268.0,22.0,20.85
1269.0,35.0,33.45
1270.0,29.0,20.2
1271.0,27.0,85.9
1272.0,54.0,61.0
1273.0,2.0,70.65
1274.0,57.0,86.9
1275.0,62.0,69.4
1276.0,15.0,20.35
1277.0,2.0,20.35
1278.0,70.0,104.3
1279.0,21.0,44.95
1280.0,23.0,49.45
1281.0,6.0,20.6
1282.0,4.0,19.55
1283.0,3.0,99.0
1284.0,23.0,93.5
1285.0,26.0,54.55
1286.0,8.0,20.05
1287.0,26.0,83.95
1288.0,2.0,79.45
1289.0,67.0,116.2
1290.0,71.0,93.7
1291.0,59.0,79.85
1292.0,39.0,100.0
1293.0,21.0,19.6
1294.0,1.0,19.7
1295.0,48.0,20.2
1296.0,31.0,50.4
1297.0,64.0,113.35
1298.0,46.0,80.0
1299.0,52.0,80.95
1300.0,67.0,24.9
1301.0,67.0,54.9
1302.0,5.0,75.55
1303.0,71.0,109.25
1304.0,9.0,77.65
1305.0,26.0,95.0
1306.0,71.0,116.3
1307.0,32.0,19.9
1308.0,2.0,70.35
1309.0,71.0,25.6
1310.0,60.0,44.45
1311.0,55.0,100.15
1312.0,54.0,105.4
1313.0,2.0,95.85
1314.0,6.0,73.85
1315.0,48.0,70.1
1316.0,63.0,25.25
1317.0,1.0,79.15
1318.0,12.0,21.05
1319.0,54.0,24.95
1320.0,30.0,64.5
1321.0,30.0,19.65
1322.0,4.0,79.0
1323.0,40.0,105.95
1324.0,9.0,75.85
1325.0,17.0,91.85
1326.0,62.0,43.6
1327.0,28.0,91.25
1328.0,70.0,89.75
1329.0,46.0,104.4
1330.0,23.0,90.15
1331.0,47.0,40.3
1332.0,68.0,105.25
1333.0,60.0,106.0
1334.0,67.0,104.0
1335.0,14.0,69.65
1336.0,57.0,74.3
1337.0,55.0,100.9
1338.0,1.0,20.25
1339.0,1.0,49.9
1340.0,23.0,96.9
1341.0,13.0,100.35
1342.0,47.0,104.1
1343.0,38.0,20.1
1344.0,38.0,74.95
1345.0,2.0,56.55
1346.0,1.0,49.25
1347.0,15.0,68.6
1348.0,26.0,69.05
1349.0,35.0,19.7
1350.0,3.0,20.05
1351.0,50.0,103.7
1352.0,42.0,94.4
1353.0,10.0,54.95
1354.0,61.0,93.7
1355.0,68.0,110.25
1356.0,10.0,98.9
1357.0,65.0,89.75
1358.0,72.0,80.45
1359.0,55.0,79.4
1360.0,1.0,20.3
1361.0,7.0,62.8
1362.0,2.0,74.9
1363.0,9.0,74.85
1364.0,27.0,25.85
1365.0,7.0,101.95
1366.0,64.0,68.3
1367.0,70.0,48.4
1368.0,2.0,94.0
1369.0,67.0,105.05
1370.0,45.0,89.3
1371.0,24.0,25.15
1372.0,4.0,19.5
1373.0,44.0,92.95
1374.0,72.0,20.7
1375.0,1.0,74.3
1376.0,66.0,19.35
1377.0,1.0,44.65
1378.0,13.0,84.05
1379.0,10.0,80.7
1380.0,65.0,104.35
1381.0,1.0,19.55
1382.0,38.0,74.05
1383.0,23.0,40.1
1384.0,10.0,20.1
1385.0,4.0,101.7
1386.0,72.0,83.55
1387.0,35.0,56.85
1388.0,1.0,20.4
1389.0,58.0,19.55
1390.0,70.0,106.15
1391.0,38.0,78.95
1392.0,60.0,49.75
1393.0,26.0,92.4
1394.0,8.0,58.2
1395.0,41.0,102.6
1396.0,36.0,91.95
1397.0,54.0,65.25
1398.0,71.0,106.0
1399.0,55.0,73.1
1400.0,72.0,59.75
1401.0,3.0,55.1
1402.0,54.0,59.8
1403.0,72.0,116.6
1404.0,52.0,109.3
1405.0,60.0,101.4
1406.0,39.0,50.65
1407.0,15.0,56.15
1408.0,69.0,106.5
1409.0,43.0,19.2
1410.0,63.0,83.0
1411.0,2.0,70.1
1412.0,72.0,108.3
1413.0,32.0,91.05
1414.0,40.0,25.25
1415.0,58.0,45.35
1416.0,67.0,43.9
1417.0,51.0,77.5
1418.0,31.0,79.3
1419.0,69.0,84.9
1420.0,32.0,79.25
1421.0,21.0,71.05
1422.0,52.0,53.75
1423.0,72.0,24.25
1424.0,72.0,54.2
1425.0,52.0,44.25
1426.0,41.0,50.05
1427.0,41.0,20.15
1428.0,6.0,69.25
1429.0,67.0,69.35
1430.0,16.0,19.35
1431.0,17.0,19.15
1432.0,35.0,61.0
1433.0,58.0,20.5
1434.0,1.0,50.5
1435.0,52.0,50.2
1436.0,70.0,79.6
1437.0,19.0,24.9
1438.0,1.0,74.4
1439.0,35.0,106.9
1440.0,32.0,101.35
1441.0,17.0,55.35
1442.0,67.0,50.55
1443.0,9.0,19.5
1444.0,31.0,79.45
1445.0,4.0,90.65
1446.0,58.0,89.85
1447.0,60.0,79.0
1448.0,58.0,104.65
1449.0,1.0,19.55
1450.0,27.0,19.9
1451.0,66.0,116.25
1452.0,15.0,87.75
1453.0,47.0,100.05
1454.0,41.0,81.3
1455.0,59.0,44.3
1456.0,50.0,70.35
1457.0,17.0,44.45
1458.0,6.0,49.15
1459.0,51.0,29.45
1460.0,44.0,100.55
1461.0,49.0,85.3
1462.0,2.0,95.65
1463.0,59.0,69.1
1464.0,50.0,70.35
1465.0,59.0,20.6
1466.0,18.0,74.15
1467.0,10.0,75.05
1468.0,14.0,44.6
1469.0,35.0,21.45
1470.0,8.0,43.45
1471.0,18.0,20.05
1472.0,60.0,94.15
1473.0,1.0,94.4
1474.0,6.0,19.55
1475.0,19.0,75.9
1476.0,53.0,64.15
1477.0,72.0,109.55
1478.0,60.0,110.8
1479.0,1.0,55.0
1480.0,13.0,53.45
1481.0,5.0,69.95
1482.0,1.0,101.45
1483.0,13.0,97.0
1484.0,37.0,90.6
1485.0,64.0,73.55
1486.0,5.0,67.95
1487.0,61.0,94.35
1488.0,1.0,69.5
1489.0,1.0,18.85
1490.0,26.0,19.4
1491.0,1.0,69.2
1492.0,24.0,19.75
1493.0,17.0,54.6
1494.0,26.0,29.8
1495.0,1.0,69.65
1496.0,40.0,101.85
1497.0,52.0,103.05
1498.0,1.0,82.3
1499.0,1.0,20.3
1500.0,21.0,35.1
1501.0,67.0,105.7
1502.0,44.0,56.25
1503.0,70.0,60.35
1504.0,3.0,79.25
1505.0,56.0,59.8
1506.0,13.0,84.6
1507.0,58.0,93.4
1508.0,42.0,94.2
1509.0,1.0,25.05
1510.0,46.0,99.65
1511.0,63.0,50.65
1512.0,11.0,60.9
1513.0,15.0,59.65
1514.0,72.0,64.7
1515.0,29.0,25.1
1516.0,1.0,48.95
1517.0,6.0,54.85
1518.0,1.0,45.3
1519.0,63.0,91.35
1520.0,2.0,85.85
1521.0,18.0,25.1
1522.0,43.0,34.0
1523.0,15.0,45.9
1524.0,10.0,95.2
1525.0,55.0,20.5
1526.0,49.0,100.6
1527.0,6.0,55.3
1528.0,70.0,20.35
1529.0,2.0,74.85
1530.0,63.0,36.1
1531.0,25.0,65.8
1532.0,18.0,20.35
1533.0,28.0,105.8
1534.0,53.0,96.75
1535.0,35.0,102.35
1536.0,1.0,24.4
1537.0,70.0,115.65
1538.0,2.0,79.85
1539.0,26.0,73.05
1540.0,34.0,64.35
1541.0,19.0,20.5
1542.0,15.0,76.0
1543.0,62.0,54.75
1544.0,42.0,104.75
1545.0,9.0,74.65
1546.0,24.0,51.15
1547.0,68.0,41.95
1548.0,31.0,54.35
1549.0,1.0,56.25
1550.0,21.0,106.1
1551.0,63.0,96.0
1552.0,2.0,79.75
1553.0,61.0,61.45
1554.0,1.0,68.65
1555.0,18.0,19.65
1556.0,6.0,19.0
1557.0,33.0,100.0
1558.0,16.0,20.25
1559.0,56.0,98.7
1560.0,23.0,19.8
1561.0,9.0,73.8
1562.0,14.0,100.2
1563.0,15.0,74.9
1564.0,5.0,20.05
1565.0,61.0,106.2
1566.0,70.0,116.55
1567.0,15.0,99.7
1568.0,8.0,19.7
1569.0,8.0,19.5
1570.0,4.0,29.15
1571.0,34.0,55.0
1572.0,68.0,90.8
1573.0,45.0,51.0
1574.0,9.0,90.1
1575.0,22.0,59.05
1576.0,2.0,20.3
1577.0,70.0,72.95
1578.0,10.0,73.55
1579.0,72.0,84.3
1580.0,49.0,78.0
1581.0,54.0,72.1
1582.0,71.0,106.75
1583.0,22.0,19.25
1584.0,50.0,20.55
1585.0,43.0,20.0
1586.0,45.0,24.65
1587.0,64.0,103.5
1588.0,23.0,23.85
1589.0,68.0,25.8
1590.0,1.0,70.85
1591.0,2.0,69.8
1592.0,26.0,59.45
1593.0,55.0,54.55
1594.0,14.0,20.05
1595.0,71.0,82.55
1596.0,64.0,81.25
1597.0,7.0,70.75
1598.0,57.0,74.3
1599.0,13.0,94.1
1600.0,3.0,29.7
1601.0,72.0,109.7
1602.0,40.0,96.35
1603.0,14.0,66.6
1604.0,2.0,44.5
1605.0,66.0,110.9
1606.0,38.0,105.0
1607.0,1.0,25.3
1608.0,22.0,55.15
1609.0,1.0,20.1
1610.0,5.0,80.1
1611.0,29.0,69.05
1612.0,1.0,69.9
1613.0,3.0,20.4
1614.0,71.0,19.7
1615.0,9.0,50.1
1616.0,43.0,101.4
1617.0,48.0,83.45
1618.0,26.0,86.65
1619.0,9.0,20.15
1620.0,1.0,80.8
1621.0,46.0,19.4
1622.0,2.0,62.05
1623.0,1.0,76.45
1624.0,64.0,60.05
1625.0,12.0,91.3
1626.0,6.0,95.75
1627.0,59.0,20.35
1628.0,7.0,94.05
1629.0,72.0,84.1
1630.0,16.0,78.75
1631.0,25.0,55.55
1632.0,34.0,62.65
1633.0,1.0,74.5
1634.0,10.0,102.1
1635.0,24.0,20.1
1636.0,10.0,70.3
1637.0,69.0,53.65
1638.0,57.0,20.75
1639.0,50.0,103.4
1640.0,28.0,50.8
1641.0,16.0,50.15
1642.0,25.0,79.0
1643.0,3.0,74.6
1644.0,61.0,96.5
1645.0,2.0,20.1
1646.0,51.0,19.4
1647.0,71.0,77.55
1648.0,20.0,20.05
1649.0,6.0,19.85
1650.0,6.0,20.2
1651.0,29.0,67.45
1652.0,36.0,18.55
1653.0,28.0,29.75
1654.0,7.0,86.5
1655.0,63.0,24.2
1656.0,48.0,23.55
1657.0,49.0,20.45
1658.0,27.0,81.45
1659.0,72.0,92.3
1660.0,1.0,69.15
1661.0,72.0,53.65
1662.0,47.0,39.65
1663.0,1.0,54.65
1664.0,36.0,104.8
1665.0,43.0,29.3
1666.0,27.0,83.85
1667.0,9.0,79.55
1668.0,38.0,103.65
1669.0,35.0,99.05
1670.0,0.0,73.35
1671.0,59.0,100.05
1672.0,27.0,20.35
1673.0,2.0,43.95
1674.0,7.0,23.5
1675.0,36.0,70.7
1676.0,41.0,94.3
1677.0,13.0,29.15
1678.0,19.0,20.85
1679.0,60.0,37.7
1680.0,48.0,95.5
1681.0,3.0,91.05
1682.0,69.0,92.45
1683.0,43.0,44.15
1684.0,11.0,36.05
1685.0,45.0,50.25
1686.0,72.0,109.75
1687.0,2.0,79.2
1688.0,12.0,20.3
1689.0,67.0,112.35
1690.0,37.0,94.3
1691.0,39.0,41.15
1692.0,41.0,74.65
1693.0,25.0,48.25
1694.0,8.0,76.15
1695.0,71.0,71.1
1696.0,5.0,96.55
1697.0,30.0,79.3
1698.0,40.0,89.6
1699.0,54.0,20.5
1700.0,72.0,106.3
1701.0,28.0,100.35
1702.0,18.0,85.6
1703.0,2.0,45.25
1704.0,59.0,106.15
1705.0,22.0,51.1
1706.0,1.0,19.9
1707.0,72.0,25.7
1708.0,14.0,74.3
1709.0,50.0,99.4
1710.0,48.0,69.7
1711.0,49.0,98.35
1712.0,28.0,85.45
1713.0,68.0,95.9
1714.0,13.0,100.75
1715.0,11.0,89.2
1716.0,3.0,74.1
1717.0,57.0,100.6
1718.0,3.0,75.0
1719.0,72.0,25.75
1720.0,70.0,84.1
1721.0,49.0,79.3
1722.0,67.0,107.05
1723.0,46.0,20.05
1724.0,64.0,70.2
1725.0,37.0,19.5
1726.0,2.0,70.75
1727.0,13.0,45.3
1728.0,72.0,115.15
1729.0,68.0,72.95
1730.0,15.0,19.65
1731.0,24.0,19.55
1732.0,24.0,89.55
1733.0,27.0,50.35
1734.0,12.0,50.25
1735.0,71.0,87.25
1736.0,67.0,20.8
1737.0,63.0,109.25
1738.0,1.0,20.35
1739.0,4.0,55.9
1740.0,40.0,79.2
1741.0,12.0,96.0
1742.0,52.0,79.2
1743.0,10.0,24.0
1744.0,68.0,101.35
1745.0,54.0,100.1
1746.0,4.0,56.5
1747.0,52.0,35.45
1748.0,1.0,85.0
1749.0,70.0,79.4
1750.0,43.0,35.2
1751.0,52.0,19.65
1752.0,12.0,49.85
1753.0,56.0,68.75
1754.0,0.0,61.9
1755.0,42.0,79.9
1756.0,22.0,89.75
1757.0,51.0,59.3
1758.0,27.0,19.4
1759.0,51.0,93.65
1760.0,4.0,49.4
1761.0,1.0,19.9
1762.0,35.0,55.0
1763.0,71.0,72.9
1764.0,1.0,69.2
1765.0,69.0,25.6
1766.0,14.0,19.75
1767.0,57.0,55.7
1768.0,72.0,117.5
1769.0,48.0,19.85
1770.0,4.0,78.9
1771.0,31.0,20.65
1772.0,38.0,62.3
1773.0,37.0,92.5
1774.0,1.0,19.65
1775.0,57.0,79.75
1776.0,62.0,79.95
1777.0,3.0,29.9
1778.0,72.0,19.75
1779.0,29.0,45.0
1780.0,13.0,44.8
1781.0,3.0,69.65
1782.0,11.0,51.1
